node_id,topic_bin_id,status,answer_type,member_count,x,y,weighted_mass,node_size,representative_text
ANODE_B1252EAE247ACF06EE3CB3C6,TBIN_2CD0EA2BC01A7823B798C53C,complete,A8,5,0.28247591853141785,0.32488512992858887,4.0,12.114957546028553,장애예술인이단원으로참여할 기회확대방안을마련할것
ANODE_FA42BC52E4E5C565844CDF0B,TBIN_930735872F0BFB78A3A5A3F0,complete,A2,2,0.33003783226013184,0.32608264684677124,1.6,10.234983196103153,영진위에징계권한법률자 문서를요청했으나해당위원회에 유리한자료만취사선택해 제출한문제가있으므로제대로 제출할것
ANODE_36CA2F450FC82DCA9A95C16B,TBIN_930735872F0BFB78A3A5A3F0,complete,A4,1,0.32636839151382446,0.30162426829338074,0.8,9.28747855498907,전체관람가 영화 상영 전 상영되는광고및예고편이 전체관람가(유해성없음)라고 하더라도청소년보호를위한 최소한의권고및지침마련 등방안을검토할것
ANODE_0B8D4FD0AB901E8A3D921B5E,TBIN_930735872F0BFB78A3A5A3F0,complete,A5,1,0.3262344300746918,0.3012896776199341,0.8,9.28747855498907,전체관람가 영화 상영 전 상영되는광고및예고편이 전체관람가(유해성없음)라고 하더라도청소년보호를위한 최소한의권고및지침마련 등방안을검토할것
ANODE_ABCCE78E84CC4F3672BF8FC3,TBIN_930735872F0BFB78A3A5A3F0,complete,A6,5,0.34240031242370605,0.3261472284793854,4.0,12.114957546028553,야영장의화장실및샤워장 내불법촬영장치점검필요)
ANODE_CB8147DABE3EC0AB34B67899,TBIN_930735872F0BFB78A3A5A3F0,complete,A7,2,0.3394739627838135,0.3365980386734009,1.6,10.234983196103153,‘대한민국구석구석’과‘열린 관광모두의여행’이중복사업에 해당하여예산을낭비한다는 문제를해결할것
ANODE_E488BDA6398875DB653D7A71,TBIN_930735872F0BFB78A3A5A3F0,complete,A8,12,0.33616378903388977,0.33265945315361023,9.600000000000001,14.924058156930617,호텔업재산세감면을위해 지자체와협의할것
ANODE_92324FB57F29713693DBFE63,TBIN_15664A26C069219E2F770015,unresolved,A1,3,0.7299375534057617,0.308612197637558,2.4000000000000004,10.962029078465308,◯김재원위원 정확히얘기하세요.
ANODE_BF7F3A01FE50EFBB953DD8C7,TBIN_15664A26C069219E2F770015,unresolved,A2,7,0.730572521686554,0.3114786148071289,5.6,13.052099385894468,◯김재원위원 회의정확히며칠입니까?
ANODE_13F6CB95F4DDAD2FB337880D,TBIN_15664A26C069219E2F770015,unresolved,A6,5,0.7206476926803589,0.30072134733200073,4.0,12.114957546028553,◯김재원위원 컨펌받았다고내용이나왔습니다.
ANODE_C8CF229AD36113B535616CE6,TBIN_15664A26C069219E2F770015,unresolved,A7,2,0.7062177658081055,0.3270360827445984,1.6,10.234983196103153,◯김재원위원 제가질의시간이모자라서...... 우선여기‘국민’ 이름부터떼는방안부터시작해갖고종합적으로국민신탁개선방안 마련해서다음주까지본위원한테보고해주십시오. 개선방안부실하면종감에서유산 청과국민신탁에대해서감사원감사청구요구하겠습니다.
ANODE_6DF0B14F79518D38C1D5D0F6,TBIN_15664A26C069219E2F770015,unresolved,A8,1,0.7300651669502258,0.3091858923435211,0.8,9.28747855498907,◯김재원위원 지금20% 비율로시행하고있다고합니다.
ANODE_E60FEB71931C103579E2BFEA,TBIN_2953D5007F7059B68F1574DA,unresolved,A2,2,0.07809445261955261,0.6892236471176147,1.3,9.915974447203574,◯박정 위원 그 이후에 대한 조사를 하겠다는 거예요.
ANODE_35545549419BBA5C7CAC163E,TBIN_2953D5007F7059B68F1574DA,unresolved,A3,1,0.03029661439359188,0.6772424578666687,0.8,9.28747855498907,"◯이개호 위원 아, 별도로 하는구나. 그래서 그 런지 모르겠는데 전체 1356억을 집행했는데 그중 에 전통문화가 아주 지나칠 정도로 적더라고요. 34억밖에 안 되나 했더니 별도 또 수행하는 분야 가 있습니까?"
ANODE_CEE29B57CAA05C8662DAB02F,TBIN_2953D5007F7059B68F1574DA,unresolved,A5,9,0.10617342591285706,0.6459266543388367,7.2,13.862435664967212,◯이병훈 위원 판박이식 연구 결과 이것이 문제 가 되고 또 평가방식이 이게 용역사들의 모범 답 안이 있어요. 그 모범 답안대로 했을 때 점수를 따게 된다. 이건 진짜 문제가 있어요. 특히 문화 도시라는 것은 그 지역만이 가지고 있는 다양성 에 관한 문제인데 이 평가방식이 굉장히 중요하 
ANODE_B141161952AC699CA8BFB7A6,TBIN_2953D5007F7059B68F1574DA,unresolved,A6,2,0.08090473711490631,0.6435399055480957,1.6,10.234983196103153,◯이병훈 위원 그래서 잘못된 평가 내지는 그런 제도적인 문제로 소중한 아이디어라든지 경험이 사장되지 않도록 정말 이것은 그런 노력과 제도 개선이 필요하다고 생각합니다. 그렇게 해 주시 겠습니까?
ANODE_491D5DCB87021D835E62BE77,TBIN_2953D5007F7059B68F1574DA,unresolved,A7,8,0.10501650720834732,0.6654905676841736,6.4,13.469966392206306,◯박정 위원 그런데 비장애인은 이게 900개나 돼요. 그래서 11% 정도밖에 안 되는 거고요. 그래서 국민체육진흥법 공공영역 실업팀 설치 근거가 마련되어 있기는 하지만 장애인 실업팀에 대한 강제력이 없어서 외면받고 있다. 그래서 이 번에 실어 줬는데 앞으로 패럴림픽을 계기로 파 리 대회
ANODE_8BDB632D7781F8F59A494707,TBIN_2953D5007F7059B68F1574DA,unresolved,A8,17,0.14611788094043732,0.6781734824180603,13.600000000000001,16.431515698555195,"◯류호정 위원 그렇지요? 게관위도 선정성이나 사행성 그런 내용들 때문에 확인을 하고자 하는 거지 사실 시나리오 오타 수정, 글꼴 변경, 체력 포션 회복량 수치 조정, 자잘한 스킬 이펙트 조 정 같은 것은 제가 매해 500건 이상 담당해야 되 는 그런 상황에 처해 있다고 하면 이런 것은 "
ANODE_ECB304E01B21B5A36E5DA69F,TBIN_34159A75C1C44A3950B8F0C5,unresolved,A1,1,0.577743649482727,0.49982911348342896,0.8,9.28747855498907,"◯김승수위원 정몽규회장이초청을했다고분명히이기흥회장이10월8일국감에서 그렇게증언했고요. 이렇게단합행사처럼하려고하다보니모양이이상하니까급조해서대한체육회워크 숍행사를만든겁니다. 행사계획도그렇고행사결과를보더라도그날, 하루전날5시 에모여가지고이기흥회장인사말씀한이외에체육과관련된논의를한적이전혀없 습니"
ANODE_CDFB0AD071EF4090D827EF8C,TBIN_34159A75C1C44A3950B8F0C5,unresolved,A2,2,0.6290741562843323,0.5103180408477783,1.6,10.234983196103153,"◯김승수위원 이동연씨같은경우에는, 이분도일찍부터민주당의여러가지정치활 동을했었고특히박원순서울시장시절에는서울시의문화장관이라고불릴정도로막강 한문화권력을행사했던사람입니다. 그런데이분이박원순시장시절에플랫폼창동61 사업을하면서여러가지물의를일으켰습니다. 알고계십니까?"
ANODE_DB4DB0349ABCCC9800262A24,TBIN_34159A75C1C44A3950B8F0C5,unresolved,A4,1,0.6229735612869263,0.49839353561401367,0.8,9.28747855498907,"◯김승수위원 지금걱정되는부분이또있습니다. 지금텐센트가국내유수게임업체 의지분율을계속높이고있지않습니까? 벌써보면넷마블같은경우에는20% 가까이 되고크래프톤같은경우에도13.73%, 지분이높아지면높아질수록우리나라게임업체의 경영에영향을미칠수있는그런가능성은더커지는것아니겠습니까?"
ANODE_E2EC9C1A49B2E68DF16A925C,TBIN_34159A75C1C44A3950B8F0C5,unresolved,A5,1,0.6170992851257324,0.48469606041908264,0.8,9.28747855498907,◯김승수위원 그리고예방을위한학생들교육이나이런것들또여러가지도박예방 콘텐츠제작해서올리는것들도하고있는데굉장히이부분은너무형식적으로이루어 지지않는가이런의문을지울수없습니다. 도박예방콘텐츠영상같은경우에도조회 수가2~3년전과비교해봤을때는...... 저도3분당겨쓰겠습니다. 2~3년전과비교해서예방영상콘텐
ANODE_4F57FAB4CD68C71DAA731704,TBIN_34159A75C1C44A3950B8F0C5,unresolved,A6,3,0.6278092265129089,0.5118648409843445,2.4000000000000004,10.962029078465308,◯김승수위원 하여튼그부분다시한번확인해주시고요.
ANODE_86A29F08CF22E4D71B02EC9C,TBIN_34159A75C1C44A3950B8F0C5,unresolved,A7,1,0.6186257600784302,0.48871129751205444,0.8,9.28747855498907,"◯김승수위원 그런데지금7월달부터본격적 으로조사가시작돼서아직도진행중인데이게 지금관광업계에서는맨날피해조사만하면뭐 하냐, 이런불만들이많습니다. 아예지금전화조 차안받으려는그런업체들이많고요. 매출자 체가제로아니겠습니까? 지금지원대책은뾰족 하게제시를못하면서조사만하기때문에굉장 히불만들이많습니다. 실"
ANODE_E4D3347772CAED46EC96CEF9,TBIN_34159A75C1C44A3950B8F0C5,unresolved,A8,15,0.6204278469085693,0.4943660497665405,12.000000000000004,15.859366348279277,"◯김승수위원 그래서제이야기는여러위원님도지적했고지금비판도받고있는것 처럼독립영화기때문에진짜그런역사의허위사실을, 내용을굉장히왜곡되게포함했 다거나가짜, 진실이아닌이런것들이있으면그런부분에대해서영등위등급분류에 서부터명백히지적을했어야되고또그런것들이있다면고소·고발하거나영화상영정 지가처분신청하거나이렇게"
ANODE_0B9DDF8A4D1B10AAD7504A36,TBIN_56314F37571966AA4D110D07,unresolved,A1,3,0.7090237140655518,0.9900738596916199,2.4000000000000004,10.962029078465308,◯박정하위원 그때특보하셨고. 이기흥회장님하고는언제처음만나셨어요?
ANODE_6F78996663DB68767B228DBE,TBIN_56314F37571966AA4D110D07,unresolved,A2,7,0.7090247869491577,0.9923264384269714,5.3,12.887758289401715,◯박정하위원 이렇게들으셨는데잘모르겠다?
ANODE_2F354E31D83B2117F48AC388,TBIN_56314F37571966AA4D110D07,unresolved,A6,4,0.7040187120437622,0.9917353391647339,3.2,11.57495710997814,"◯박정하위원 여름, 겨울이렇게된다이런말씀인거지요?"
ANODE_3AE524FF2609A76D54336C2A,TBIN_56314F37571966AA4D110D07,unresolved,A8,8,0.7049459218978882,0.992021381855011,6.4,13.469966392206306,◯박정하위원 2건?
ANODE_A0ED3C29A19856E591EE1054,TBIN_7D59FD5397ED4F0022C87434,unresolved,A1,5,0.949743390083313,0.8221955299377441,4.0,12.114957546028553,◯양문석위원 얼마나앉아있었어요?
ANODE_A0617BB9D1799AF2A315E069,TBIN_7D59FD5397ED4F0022C87434,unresolved,A2,18,0.9452366232872009,0.819318413734436,14.400000000000002,16.70494958830946,◯양문석위원 누가앉으라고그랬냐고!
ANODE_F8AFB3A3758E2E600F976D4A,TBIN_7D59FD5397ED4F0022C87434,unresolved,A5,1,0.9428356289863586,0.8194757103919983,0.8,9.28747855498907,◯양문석위원 하셔야됩니다.
ANODE_E4CAF2AD127DAD6000C3ADA3,TBIN_7D59FD5397ED4F0022C87434,unresolved,A6,1,0.9466226696968079,0.8190729022026062,0.8,9.28747855498907,◯양문석위원 뭘보여줘요?
ANODE_B19BBD883B45AEDE9BD4B63C,TBIN_7D59FD5397ED4F0022C87434,unresolved,A7,1,0.942192018032074,0.8291481733322144,0.8,9.28747855498907,"◯양문석위원 아니, 정부광고에대한집행과그다음에사후평가그리고거기에대한 기본적인모니터링과컨설팅과다양한부분에있어서할수있어요. 하게돼있어요. 그 동안안해서그렇지요."
ANODE_4FE016BE8E653143D38D0FC2,TBIN_7D59FD5397ED4F0022C87434,unresolved,A8,4,0.9402189254760742,0.816494345664978,3.2,11.57495710997814,"◯양문석위원 우리는아무것도잘못한게없는데국민들이잘몰라서, 모르면서우리 를공격하고정몽규나가, 홍명보나가라고이야기하고있다라는것아니에요, 지금까지 이야기한게?"
ANODE_BE2A8FB0D1B86958769067DC,TBIN_9711B0CB0BCA483798D1AEC0,unresolved,A2,5,0.19046613574028015,0.5692108273506165,4.0,12.114957546028553,◯임오경 위원 ‘하얀 코끼리’가 무슨 뜻인지 알 고 계십니까?
ANODE_CF4D9D0EF5CE0631111556FC,TBIN_9711B0CB0BCA483798D1AEC0,unresolved,A4,1,0.11644883453845978,0.6185716986656189,0.8,9.28747855498907,"◯임오경 위원 스포츠 영재들의 훈련 멘토링, 학습권 보장을 위한 프로그램과 인프라를 만들어 줘야 되고요. 어릴 때부터 선수촌에서 역량과 자 질을 키울 수 있도록 성장하면서 자연스럽게 국 가대표가 되는, 즉 뿌리와 몸통이 연계될 수 있 는 환경을 만들어 줘야 된다고 저는 생각을 합니 다."
ANODE_128659337CDF278C902B5E2F,TBIN_9711B0CB0BCA483798D1AEC0,unresolved,A5,1,0.20896220207214355,0.5522078275680542,0.8,9.28747855498907,◯임오경 위원 그리고 베이징 동계올림픽을 겨 냥해서 ‘필 더 리듬 오브 코리아’ 스포츠편을 만 드는 건 어떻게 생각하십니까?
ANODE_EA1AF0F0A91BEB10ECD16E5A,TBIN_9711B0CB0BCA483798D1AEC0,unresolved,A6,2,0.20500066876411438,0.5666053891181946,1.6,10.234983196103153,"◯임오경 위원 지금 이 부분, 지금 답변하신 부 분에 있어서 다시 한번 적극 검토하셔서 이 부분 도 어떻게 할 것인지 저희 의원실로 보고 부탁드 립니다."
ANODE_A614B5C9A5EA7A405CEF6F99,TBIN_9711B0CB0BCA483798D1AEC0,unresolved,A7,3,0.14434587955474854,0.6132475733757019,2.4000000000000004,10.962029078465308,◯임오경 위원 정진완 회장님.
ANODE_4BC81A6283FFC8D83B372044,TBIN_9711B0CB0BCA483798D1AEC0,unresolved,A8,7,0.19132816791534424,0.5691648721694946,5.6,13.052099385894468,◯임오경 위원 여야를 떠나서......
ANODE_85CFF4A73B23825C9EB41E3A,TBIN_99A65C82D38C74B2527E6955,unresolved,A2,6,0.06394847482442856,0.8392109870910645,4.8,12.603155257282214,◯배현진 위원 지금 남북교류 연구하시면서 이 것 모르세요?
ANODE_A81C8D9AD2E254FDB2DD1BF0,TBIN_99A65C82D38C74B2527E6955,unresolved,A6,3,0.07889563590288162,0.7992357611656189,2.4000000000000004,10.962029078465308,◯배현진 위원 그 결과에 대해서 왜 제대로 그 러면 자료제출 안 합니까?
ANODE_F8F4571466E713BB2B78241D,TBIN_99A65C82D38C74B2527E6955,unresolved,A7,1,0.0612909309566021,0.8417482972145081,0.8,9.28747855498907,"◯배현진 위원 이것 어떻게, 철거해야 한다고 보십니까, 아니면 우리 문화유산 취소되어야 됩 니까?"
ANODE_B5ABFFDD8297F85CA2B2DE2A,TBIN_99A65C82D38C74B2527E6955,unresolved,A8,7,0.0612582266330719,0.824117124080658,5.6,13.052099385894468,◯배현진 위원 2건이라고요.
ANODE_E5A6D7253810B016A47CAB8D,TBIN_9A93E73037A801FB8E33872F,unresolved,A2,4,0.5852982997894287,0.19484537839889526,3.2,11.57495710997814,"◯조계원위원 동의라고요? 시청공무원이철거하겠다고하니까‘그러면내이름을빼 요’, 그작품작가의이름을빼달라고하면서그렇게하셨다는데그건알고계십니까?"
ANODE_BB7CCCEDA20A539C72EC8A78,TBIN_9A93E73037A801FB8E33872F,unresolved,A5,3,0.5496649146080017,0.17963558435440063,2.4000000000000004,10.962029078465308,◯조계원위원 그래야비인기종목이라도올림픽종목에선수들이자원을하고활동할 수있는것아니겠습니까?
ANODE_D89730929E07D18889F4247C,TBIN_9A93E73037A801FB8E33872F,unresolved,A6,3,0.5460126996040344,0.19303345680236816,2.4000000000000004,10.962029078465308,◯조계원위원 그렇게해주시겠지요?
ANODE_C38ECD979BA360965DD47CA7,TBIN_9A93E73037A801FB8E33872F,unresolved,A8,17,0.5460095405578613,0.18008480966091156,13.600000000000001,16.431515698555195,◯조계원위원 그중몇%가선거했지요?
ANODE_9CAF1F30F6D71954059FD9D1,TBIN_9B48F9D0951852A2B039D7AF,unresolved,A1,2,0.21309968829154968,0.7777798175811768,1.6,10.234983196103153,"◯김윤덕 위원 아, 이제 기억이 안 나요?"
ANODE_23EA3FE116E96FF487238742,TBIN_9B48F9D0951852A2B039D7AF,unresolved,A2,7,0.2189764529466629,0.6446390151977539,5.6,13.052099385894468,◯김승수 위원 가라테도 8개입니다. 내년도에 태권도와 가라테의 올림픽에서의 입장 티겟 가격 이 얼마인지 아십니까? 어디가 더 비쌉니까?
ANODE_3DBF4FA1C1C20BAC6218675B,TBIN_9B48F9D0951852A2B039D7AF,unresolved,A4,3,0.13639868795871735,0.6000732183456421,2.4000000000000004,10.962029078465308,"◯김승수 위원 저번 과방위에서도 그렇고 지금 도 그렇고 증인의 답변 태도를 보면 넷플릭스가 얼마나 우리 국내 수요자와 국내 콘텐츠 기업들 에 대한 태도가 오만불손한가 또 얼마나 경시하 고 있는가를 그대로 확인할 수 있는 것 같습니 다. 답변 내용 자체가 전혀 구체성이 없고요, 보 면. "
ANODE_D2F824B727DE1B83E43429D6,TBIN_9B48F9D0951852A2B039D7AF,unresolved,A5,3,0.16171038150787354,0.6414653658866882,2.1,10.706138842013218,◯김승수 위원 그 심사위원들의 자격 요건이 보 면 너무 포괄적인 거 아니냐 하는 부분 지적했던 거고요. 두 번째 지적한 것은 예산을 각각의 보조금 신 청을 하는데 그 내역들을 보면 아주 구체적이거 나 증빙 능력이 있는 그런 부분이 아니고 지원 총액에 맞춰 가지고 대충대충 신청을 하고 마
ANODE_E7C40FE4755C78345F045B20,TBIN_9B48F9D0951852A2B039D7AF,unresolved,A6,4,0.20017008483409882,0.7079157829284668,3.2,11.57495710997814,"◯김윤덕 위원 이 문제에 대해서 프로야구협회 문제 정리해 가지고 체육국장님 별도로 보고해 주시고, 윤리센터에서는 지금까지 온 현황이 있 으면 보고해 주세요."
ANODE_347B871FD73131B66771BB9C,TBIN_9B48F9D0951852A2B039D7AF,unresolved,A7,2,0.20775209367275238,0.6157554388046265,1.6,10.234983196103153,◯전재수 위원 원장님께서도 이 부분에 대한 제 도적 보완책에 대해서 한 말씀 해 주시기 바랍니 다.
ANODE_04B045B567F1636F7DA030D4,TBIN_9B48F9D0951852A2B039D7AF,unresolved,A8,25,0.21831759810447693,0.6341997385025024,20.000000000000004,18.43739277494535,◯김승수 위원 어떻게 됩니까?
ANODE_79D800C8F329A513D535F19E,TBIN_9CA2FF053126E599557EC1C4,unresolved,A2,1,0.363616943359375,0.6395998597145081,0.8,9.28747855498907,"◯李達坤 위원 예, 그러시지요."
ANODE_F92529BFD302E9F3BE8BEFCE,TBIN_9CA2FF053126E599557EC1C4,unresolved,A4,1,0.3638898432254791,0.6352238655090332,0.8,9.28747855498907,◯李達坤 위원 감사합니다.
ANODE_3F774E09D31FFCD2D22198A0,TBIN_9CA2FF053126E599557EC1C4,unresolved,A5,1,0.37191876769065857,0.6434601545333862,0.8,9.28747855498907,◯李達坤 위원 항목 간 변경이 좀 어렵습니까?
ANODE_94427A590D387E143DDD4B93,TBIN_9CA2FF053126E599557EC1C4,unresolved,A8,9,0.36497655510902405,0.6415294408798218,7.2,13.862435664967212,◯李達坤 위원 많이 옵니까?
ANODE_1547C7AEDD14E64823E0383B,TBIN_AA13DC8F27F052457D7F4220,unresolved,A1,1,0.5355520844459534,0.5461851954460144,0.8,9.28747855498907,"◯진종오위원 몇번만나...... 혹시만났다라는걸인정하시는거지요? 몇번정도만 나셨습니까, 혹시?"
ANODE_04E5314BA7F862F6AE5D6E50,TBIN_AA13DC8F27F052457D7F4220,unresolved,A2,3,0.5483901500701904,0.533743679523468,2.4000000000000004,10.962029078465308,"◯진종오위원 KB금융보고서에따르면반려인수는1546만명, 국민3명중1명꼴인 겁니다. 그리고반려인10명중7명은최근1년이내반려동물과여행을다녀왔다고합 니다. 다음자료보여주세요. 예산을보시면23년도에는10억원그다음에24년도에는5억원, 26년도에는예산전 액삭감그리고문체부예산도9억으로감소했습니다. "
ANODE_FFC4D135224E2D273E4F62C2,TBIN_AA13DC8F27F052457D7F4220,unresolved,A4,3,0.5453009605407715,0.5382375121116638,2.4000000000000004,10.962029078465308,"◯진종오위원 그래서상식적으로사업자가행정처분을무릅쓰고, 리스크가있는데내 용수정을다시할까요? 저라면안할것같습니다. 같은생각하십니까, 위원장님?"
ANODE_84D3F0C5555E52C8CFE91456,TBIN_AA13DC8F27F052457D7F4220,unresolved,A6,4,0.5354464054107666,0.5487719774246216,3.2,11.57495710997814,◯진종오위원 킥복싱협회전사무처장이요?
ANODE_5B409CB32EAD43A3B8BFD33D,TBIN_AA13DC8F27F052457D7F4220,unresolved,A7,2,0.544028103351593,0.5386142730712891,1.6,10.234983196103153,"◯진종오위원 또한처벌규정도문제가있는데요. 1000석이상국공립공연장에방화 막을설치하지않으면지자체가과태료를부과하도록했습니다. 그런데이게문제가자 기기관을자기지자체가처벌한다라는것은납득이가지않습니다. 실제로국공립공연장오십네곳중절반이상이여전히방화막을설치하지않았고, 장관님이보시기에도지금제도가잘돌아가"
ANODE_6E2A9549B3D76CDF47F09D3A,TBIN_AA13DC8F27F052457D7F4220,unresolved,A8,5,0.5466815233230591,0.5387369990348816,4.0,12.114957546028553,◯진종오위원 꿈얘기는빼시고요.
ANODE_72421FCF22B0AFB9F9399BDA,TBIN_B3F36A387DB4B743869D77A6,unresolved,A1,1,0.9707844853401184,0.47923824191093445,0.8,9.28747855498907,"◯민형배위원 없다잖아요. 자체적으로한적이없어요. 그러니까이게어디서왔단말 이에요. 떨어졌어요. 다시여쭙습니다. 황성운실장님, 정용석사장님, 이사업에대해서아예모르세요?"
ANODE_A3F2095FB0FDD68ED4AF8085,TBIN_B3F36A387DB4B743869D77A6,unresolved,A2,12,0.9608271718025208,0.47732439637184143,9.600000000000001,14.924058156930617,◯민형배위원 모르는사업이에요?
ANODE_20E37EB8148504818C9BD11F,TBIN_B3F36A387DB4B743869D77A6,unresolved,A6,8,0.9882038235664368,0.48081058263778687,6.4,13.469966392206306,◯민형배위원 피감기관은맞는데오늘참석대상이아니다?
ANODE_FBEF62C9F6C859878A0785A4,TBIN_B3F36A387DB4B743869D77A6,unresolved,A7,1,0.9937328696250916,0.4849186837673187,0.8,9.28747855498907,◯민형배위원 올해관광수지적자가얼마나될것같습니까?
ANODE_BA41F1E401F8E6E424E44AC5,TBIN_B3F36A387DB4B743869D77A6,unresolved,A8,7,0.9863877892494202,0.4812554717063904,5.6,13.052099385894468,◯민형배위원 심각하지요?
ANODE_9CD7E7E1B0CB763C75002E79,TBIN_B8FE412532DC45E0AC90C7A0,unresolved,A2,5,0.47942042350769043,0.4103449881076813,4.0,12.114957546028553,◯신동욱위원 2021년김정숙여사...... 1분더주세요. 메트로폴리탄미술관방문했을때BTS 같이갔었지요? 저때BTS 얼마줬습니까?
ANODE_EBD1C877096A9BD4783EA078,TBIN_B8FE412532DC45E0AC90C7A0,unresolved,A5,1,0.48466214537620544,0.4047270715236664,0.8,9.28747855498907,◯신동욱위원 이런부분들문체부하고좀협의도하시고적극적으로노조하고협의도 하셔서어떤특정한장소에만부착을하게한다든지이런부분들도한번여러기관장분 들께서모여서좀논의를해주셨으면하는안타까운마음이있습니다.
ANODE_386862DD876641A60342A1E8,TBIN_B8FE412532DC45E0AC90C7A0,unresolved,A6,6,0.5242335796356201,0.3549562394618988,4.8,12.603155257282214,◯정연욱위원 왜설명을못합니까?
ANODE_AF0DDBDF4EADD2AE56FE272F,TBIN_B8FE412532DC45E0AC90C7A0,unresolved,A8,9,0.5220911502838135,0.3564402759075165,7.2,13.862435664967212,"◯정연욱위원 어느정도입니까, 최소한도적정한계라는게?"
ANODE_06829E2AC307109977E06460,TBIN_BBFEF65D47ABACC062DD749F,unresolved,A1,2,0.7487746477127075,0.5153292417526245,1.6,10.234983196103153,"◯배현진위원 콘진원이전세계7개비즈니스 센터를개설했습니다. 국내기업의해외진출을 돕기위한취지다라고했고요. 중국에는북경, 심 천등이례적으로두개의센터를두고역량을 집중하겠다라는의지를일단보였습니다. 여기에들어간예산이얼마나됩니까?"
ANODE_BD734085C25D5734DD9A2F64,TBIN_BBFEF65D47ABACC062DD749F,unresolved,A2,1,0.7515437602996826,0.5133829116821289,0.8,9.28747855498907,◯배현진위원 저또한박효신씨공연을생애 꼭한번가보고싶어서저희의원실직원들과 클릭 전쟁에 가담을 했는데 실패했거든요. 이 VIP석이한13만원에서15만원수준입니다. 그 런데이게암표시장에서는어느수준으로혹시 팔렸는지알고계십니까?
ANODE_225006F306A70B9A51D6AE77,TBIN_BBFEF65D47ABACC062DD749F,unresolved,A4,1,0.7384338974952698,0.5101784467697144,0.8,9.28747855498907,"◯배현진위원 마무리발언하겠습니다. 5000만국민모두가사실상다지금힘겹게견 뎌내고있는코로나기때문에, 특히우리문화 예술계.미술계에있는아주생계가곤궁한분들 을위해서마련하신사업이지않습니까? 그래서 그저지자체에수돗물뿌리듯이뿌리는그런예 산사업이아니라반드시필요한곳에적재적소에 쓰였으면좋겠고, 이를테면코로"
